Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,444.3972,0,444.3972,,,,447.3222,447.822,446.8138,447.3221,445.4055,117,446.8138,447.822,448.322,448.322,449.7721,991.2,449.7722,2,450.7719,0,28,28,6,1,1.4,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,450.7722,0,450.7722,,,,453.5972,454.0969,453.0889,453.5971,451.7803,351,453.0888,454.097,454.5969,454.5969,456.1638,961.9,456.1638,2,457.1636,0,29,29,41,1,1.3,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,457.1638,0,457.1639,,,,460.0887,460.5885,459.5804,460.0887,458.1722,105,459.5804,460.5885,461.0886,461.0886,463.422,1432.9,463.4221,3,464.4219,0,30,30,33,1,1.4,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,464.4221,0,464.4222,,,,466.9471,467.4469,466.4387,466.947,465.4304,151,466.4387,467.4469,467.9468,467.9468,470.8303,894.3,470.8304,2,471.8302,0,31,31,20,1,1,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,471.8303,0,471.8304,,,,474.4411,474.9384,473.9387,474.4411,472.8304,354,473.9387,474.9384,475.4385,475.4385,477.072,1135.3,477.072,3,478.0718,0,32,32,12,1,1.1,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,478.072,0,478.0721,,,,480.8887,481.3885,480.3804,480.8886,479.0745,137,480.3804,481.3885,481.8823,481.8823,482.0302,138.3,482.0303,1,483.0301,0,33,33,5,1,1.3,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,483.0302,0,483.0303,,,,485.9487,486.4468,485.4386,485.9487,484.0328,312,485.4386,486.4468,486.9467,486.9468,488.6052,1240.2,488.6052,2,489.6072,0,34,34,42,1,1.4,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,489.6074,0,489.6075,,,,491.9246,492.4239,491.4162,491.9246,490.6078,121,491.4162,492.4239,492.9239,492.924,494.7745,1191.6,494.7746,5,495.7738,0,35,35,0,1,0.8,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,495.7741,0,495.7741,,,,498.5885,499.0884,498.0826,498.5885,496.7803,90,498.0826,499.0884,499.5822,499.5822,500.9135,756.8,500.9135,1,501.9155,0,36,36,14,1,1.3,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,501.9157,0,501.9157,,,,504.3247,504.8237,503.8244,504.3246,502.916,170,503.8244,504.8237,505.3175,505.3175,506.9826,1066.6,506.9827,4,507.98,0,37,37,1,1,0.9,0.3,Time
