expName,Block_resp_2.rt,ITI.started,Mask_2.started,trials.thisRepN,direction,__session,key_resp_2.rt,FeedbackID_T,block.stopped,Scale_setup.stopped,date,Feedback_Time.started,sex,screen_scale_keys.stopped,TrialType,frameRate,trials.ran,Coherence1,__experimentName,Response.stopped,ITI.stopped,rectangel_keys.started,participant,Block_id,OS,screen_scale_keys.started,key_resp_2.keys,psychopyVersion,rectangel_keys.stopped,age,Y Scale,M2.started,Intro.stopped,Feedback_Time.stopped,trials.thisN,TimeDur,keyDuration,block.started,__participant,Cue.started,M2.stopped,Response.started,X Scale,session,Cue.stopped,trials.thisIndex,__datetime,Intro.started,Scale_setup.started,Mask_2.stopped,Block_resp_2.keys,trials.thisTrialN
﻿Serial_Dependence_U,,1509.043699999988,1508.543199999988,2,11,001,,4,1506.342599999994,,2025-04-30_21h18.33.942,1511.6285999999939,m,,Time,238.09523809622803,1,0.3,SDMT1,1511.6284999999998,1509.541799999982,,048844,2,Win32,,,2023.2.3,,19,,1507.342199999988,,1512.625399999976,109,1.2,1324.199999988079,1506.3419999999999,048844,1509.541799999982,1508.543199999988,1510.042,,001,1510.042,40,2025-04-30_21h14.19.501,,,1509.0435999999938,,1
﻿Serial_Dependence_U,,1515.4355999999939,1514.933599999994,2,112,001,,2,1512.625799999982,,2025-04-30_21h18.33.942,1517.851199999988,m,,Time,238.09523809622803,1,0.3,SDMT1,1517.851099999994,1515.933599999994,,048844,2,Win32,,,2023.2.3,,19,,1513.629799999982,,1518.850299999982,110,1.3,1094.199999988079,1512.625599999994,048844,1515.933599999994,1514.9334999999999,1516.433699999988,,001,1516.433699999988,41,2025-04-30_21h14.19.501,,,1515.4355999999939,,2
﻿Serial_Dependence_U,,1521.9631999999879,1521.4600999999939,2,64,001,,3,1518.8504999999998,,2025-04-30_21h18.33.942,1524.837299999982,m,,Time,238.09523809622803,1,0.7,SDMT1,1524.837299999982,1522.462399999976,,048844,2,Win32,,,2023.2.3,,19,,1519.856199999988,,1525.837599999994,111,1.6,1603.9000000059605,1518.8504999999998,048844,1522.462399999976,1521.4600999999939,1522.962399999976,,001,1522.962399999976,35,2025-04-30_21h14.19.501,,,1521.963099999994,,3
﻿Serial_Dependence_U,,1528.247199999988,1527.7434999999998,2,31,001,,4,1525.838,,2025-04-30_21h18.33.942,1530.4518999999761,m,,Time,238.09523809622803,1,0.7,SDMT1,1530.451799999982,1528.7455999999938,,048844,2,Win32,,,2023.2.3,,19,,1526.838,,1531.449899999976,112,0.9,947.5999999940395,1525.8378999999761,048844,1528.745699999988,1527.7434999999998,1529.245699999988,,001,1529.245699999988,46,2025-04-30_21h14.19.501,,,1528.247199999988,,4
﻿Serial_Dependence_U,,1533.960199999988,1533.458399999976,2,68,001,,4,1531.450299999982,,2025-04-30_21h18.33.942,1536.486799999982,m,,Time,238.09523809622803,1,0.7,SDMT1,1536.486799999982,1534.458199999988,,048844,2,Win32,,,2023.2.3,,19,,1532.454,,1537.487099999994,113,1,1264.5999999940395,1531.450199999988,048844,1534.458199999988,1533.458299999982,1534.958099999994,,001,1534.9579999999999,11,2025-04-30_21h14.19.501,,,1533.9600999999939,,5
﻿Serial_Dependence_U,,1539.793299999982,1539.291099999994,2,348,001,,4,1537.4875,,2025-04-30_21h18.33.942,1541.931599999994,m,,Time,238.09523809622803,1,0.7,SDMT1,1541.9315,1540.291299999982,,048844,2,Win32,,,2023.2.3,,19,,1538.4889999999998,,1542.9286999999879,114,0.8,859.1999999880791,1537.487399999976,048844,1540.291299999982,1539.291099999994,1540.790899999976,,001,1540.790899999976,9,2025-04-30_21h14.19.501,,,1539.793099999994,,6
﻿Serial_Dependence_U,,1545.8368999999761,1545.334599999994,2,211,001,,2,1542.929199999988,,2025-04-30_21h18.33.942,1548.3740999999939,m,,Time,238.09523809622803,1,0.7,SDMT1,1548.3739999999998,1546.336599999994,,048844,2,Win32,,,2023.2.3,,19,,1543.9328999999761,,1549.3740999999939,115,1.4,1195.800000011921,1542.9289999999999,048844,1546.336599999994,1545.3345,1546.837199999988,,001,1546.8370999999938,51,2025-04-30_21h14.19.501,,,1545.836799999982,,7
﻿Serial_Dependence_U,,1551.8839999999998,1551.380099999994,2,179,001,,2,1549.374399999976,,2025-04-30_21h18.33.942,1554.761899999976,m,,Time,238.09523809622803,1,0.3,SDMT1,1554.761799999982,1552.384199999988,,048844,2,Win32,,,2023.2.3,,19,,1550.378399999976,,1555.761599999994,116,1,855.5999999940395,1549.374299999982,048844,1552.384299999982,1551.3799999999999,1552.883899999976,,001,1552.883899999976,20,2025-04-30_21h14.19.501,,,1551.8839999999998,,8
﻿Serial_Dependence_U,,1558.7735999999938,1558.271699999988,2,305,001,,2,1555.762,,2025-04-30_21h18.33.942,1561.592899999976,m,,Time,238.09523809622803,1,0.3,SDMT1,1561.592799999982,1559.274099999994,,048844,2,Win32,,,2023.2.3,,19,,1556.767599999994,,1562.590699999988,117,1.5,1179.1000000238419,1555.761899999976,048844,1559.274099999994,1558.271599999994,1559.773799999982,,001,1559.773799999982,25,2025-04-30_21h14.19.501,,,1558.7735999999938,,9
﻿Serial_Dependence_U,,1565.3999999999999,1564.898199999988,2,275,001,,2,1562.591199999988,,2025-04-30_21h18.33.942,1567.965199999988,m,,Time,238.09523809622803,1,0.7,SDMT1,1567.965199999988,1565.898199999988,,048844,2,Win32,,,2023.2.3,,19,,1563.596399999976,,1568.965399999976,118,1.3,1138.699999988079,1562.591,048844,1565.898199999988,1564.898099999994,1566.399099999994,,001,1566.399099999994,14,2025-04-30_21h14.19.501,,,1565.399799999982,,10
﻿Serial_Dependence_U,,1571.375699999988,1570.873599999994,2,205,001,,4,1568.966099999994,,2025-04-30_21h18.33.942,1574.124699999988,m,,Time,238.09523809622803,1,0.3,SDMT1,1574.124699999988,1571.873699999988,,048844,2,Win32,,,2023.2.3,,19,,1569.971699999988,,1575.123599999994,119,0.9,1121.3999999761581,1568.965799999982,048844,1571.873699999988,1570.8735,1572.373699999988,,001,1572.373699999988,1,2025-04-30_21h14.19.501,,,1571.375599999994,,11
﻿Serial_Dependence_U,,1578.137799999982,1577.6358999999761,2,222,001,,2,1575.1239999999998,,2025-04-30_21h18.33.942,1580.791199999988,m,,Time,238.09523809622803,1,0.7,SDMT1,1580.791,1578.636,,048844,2,Win32,,,2023.2.3,,19,,1576.1294999999998,,1581.790099999994,120,1.5,1382.199999988079,1575.123799999982,048844,1578.636,1577.6358999999761,1579.135699999988,,001,1579.135699999988,34,2025-04-30_21h14.19.501,,,1578.137699999988,,12
﻿Serial_Dependence_U,,1584.495799999982,1583.991799999982,2,326,001,,4,1581.790599999994,,2025-04-30_21h18.33.942,1587.089799999982,m,,Time,238.09523809622803,1,0.3,SDMT1,1587.089799999982,1584.995299999982,,048844,2,Win32,,,2023.2.3,,19,,1582.7901999999879,,1588.089899999976,121,1.2,1279.800000011921,1581.790399999976,048844,1584.9953999999761,1583.991699999988,1585.4955,,001,1585.4955,4,2025-04-30_21h14.19.501,,,1584.495799999982,,13
﻿Serial_Dependence_U,,1590.3939999999998,1589.891899999976,2,110,001,,4,1588.090299999982,,2025-04-30_21h18.33.942,1592.581199999988,m,,Time,238.09523809622803,1,0.3,SDMT1,1592.581199999988,1590.8939999999998,,048844,2,Win32,,,2023.2.3,,19,,1589.090099999994,,1593.581299999982,122,0.8,935.3000000119209,1588.090199999988,048844,1590.8939999999998,1589.891899999976,1591.3939999999998,,001,1591.3939999999998,0,2025-04-30_21h14.19.501,,,1590.3939999999998,,14
﻿Serial_Dependence_U,,1595.991,1595.486799999982,2,211,001,,3,1593.581899999976,,2025-04-30_21h18.33.942,1598.141299999982,m,,Time,238.09523809622803,1,0.7,SDMT1,1598.141199999988,1596.4895,,048844,2,Win32,,,2023.2.3,,19,,1594.585699999988,,1599.1395999999938,123,0.9,870.9000000059605,1593.581699999988,048844,1596.489599999994,1595.486799999982,1596.9895,,001,1596.9895,28,2025-04-30_21h14.19.501,,,1595.991,,15
﻿Serial_Dependence_U,,1601.754099999994,1601.247699999988,2,194,001,,2,1599.140099999994,,2025-04-30_21h18.33.942,1603.907699999988,m,,Time,238.09523809622803,1,0.3,SDMT1,1603.907699999988,1602.253199999988,,048844,2,Win32,,,2023.2.3,,19,,1600.145399999976,,1604.906,124,1.1,819.1000000238419,1599.139899999976,048844,1602.253199999988,1601.247599999994,1602.752,,001,1602.752,21,2025-04-30_21h14.19.501,,,1601.754,,16
﻿Serial_Dependence_U,,1607.418899999976,1606.914599999994,2,118,001,,2,1604.906399999976,,2025-04-30_21h18.33.942,1609.5056999999879,m,,Time,238.09523809622803,1,0.7,SDMT1,1609.5055999999938,1607.9185,,048844,2,Win32,,,2023.2.3,,19,,1605.9105,,1610.505799999982,125,1,762.6999999880791,1604.906299999982,048844,1607.9185,1606.914399999976,1608.4183999999761,,001,1608.4183999999761,29,2025-04-30_21h14.19.501,,,1607.418699999988,,17
﻿Serial_Dependence_U,,1613.018399999976,1612.5143999999761,2,75,001,,4,1610.506199999988,,2025-04-30_21h18.33.942,1615.7846999999879,m,,Time,238.09523809622803,1,0.3,SDMT1,1615.7846999999879,1613.515899999976,,048844,2,Win32,,,2023.2.3,,19,,1611.5098999999761,,1616.784899999976,126,1,1233.9000000059605,1610.506099999994,048844,1613.515899999976,1612.514299999982,1614.014199999988,,001,1614.014199999988,2,2025-04-30_21h14.19.501,,,1613.018299999982,,18
﻿Serial_Dependence_U,,1619.8930999999939,1619.388899999976,2,4,001,,2,1616.785299999982,,2025-04-30_21h18.33.942,1622.4990999999939,m,,Time,238.09523809622803,1,0.7,SDMT1,1622.498899999976,1620.3930999999939,,048844,2,Win32,,,2023.2.3,,19,,1617.786699999988,,1623.4985,127,1.6,1232.0999999940395,1616.785199999988,048844,1620.3930999999939,1619.388799999982,1620.893199999988,,001,1620.893199999988,53,2025-04-30_21h14.19.501,,,1619.8930999999939,,19
﻿Serial_Dependence_U,,1626.605299999982,1626.103099999994,2,254,001,,2,1623.498799999982,,2025-04-30_21h18.33.942,1629.301699999988,m,,Time,238.09523809622803,1,0.7,SDMT1,1629.301699999988,1627.104899999976,,048844,2,Win32,,,2023.2.3,,19,,1624.5011999999879,,1630.301199999988,128,1.6,1352.800000011921,1623.498699999988,048844,1627.104899999976,1626.103099999994,1627.605599999994,,001,1627.6055,17,2025-04-30_21h14.19.501,,,1626.605199999988,,20
﻿Serial_Dependence_U,,1633.1094999999998,1632.605799999982,2,264,001,,3,1630.301699999988,,2025-04-30_21h18.33.942,1635.738699999988,m,,Time,238.09523809622803,1,0.3,SDMT1,1635.738599999994,1633.606599999994,,048844,2,Win32,,,2023.2.3,,19,,1631.305399999976,,1636.7385,129,1.3,1266,1630.3015999999939,048844,1633.606599999994,1632.605699999988,1634.106699999988,,001,1634.106599999994,5,2025-04-30_21h14.19.501,,,1633.1094999999998,,21
﻿Serial_Dependence_U,,1639.351199999988,1638.8468999999761,2,76,001,,4,1636.7389999999998,,2025-04-30_21h18.33.942,1642.294099999994,m,,Time,238.09523809622803,1,0.7,SDMT1,1642.2939999999999,1639.850799999982,,048844,2,Win32,,,2023.2.3,,19,,1637.742599999994,,1643.292099999994,130,1.1,1236.8999999761581,1636.738799999982,048844,1639.850799999982,1638.846799999982,1640.348599999994,,001,1640.3484999999998,12,2025-04-30_21h14.19.501,,,1639.351199999988,,22
﻿Serial_Dependence_U,,1646.005199999988,1645.5004999999999,2,257,001,,4,1643.292299999982,,2025-04-30_21h18.33.942,1648.850399999976,m,,Time,238.09523809622803,1,0.7,SDMT1,1648.850299999982,1646.504799999982,,048844,2,Win32,,,2023.2.3,,19,,1644.296399999976,,1649.8505999999938,131,1.2,1370.7000000178814,1643.292299999982,048844,1646.504799999982,1645.5004999999999,1647.004899999976,,001,1647.004899999976,49,2025-04-30_21h14.19.501,,,1646.005099999994,,23
﻿Serial_Dependence_U,,1652.562899999976,1652.058699999988,2,40,001,,3,1649.851099999994,,2025-04-30_21h18.33.942,1655.127399999976,m,,Time,238.09523809622803,1,0.7,SDMT1,1655.127299999982,1653.062799999982,,048844,2,Win32,,,2023.2.3,,19,,1650.854599999994,,1656.125199999988,132,1.2,1170.5,1649.850799999982,048844,1653.062799999982,1652.058599999994,1653.563099999994,,001,1653.5629999999999,13,2025-04-30_21h14.19.501,,,1652.562899999976,,24
﻿Serial_Dependence_U,,1659.229799999982,1658.729399999976,2,224,001,,3,1656.125599999994,,2025-04-30_21h18.33.942,1662.254799999982,m,,Time,238.09523809622803,1,0.3,SDMT1,1662.254699999988,1659.726799999982,,048844,2,Win32,,,2023.2.3,,19,,1657.126899999976,,1663.2544999999998,133,1.6,1563.300000011921,1656.125399999976,048844,1659.726799999982,1658.729399999976,1660.225199999988,,001,1660.225099999994,8,2025-04-30_21h14.19.501,,,1659.229699999988,,25
﻿Serial_Dependence_U,,1665.5669999999998,1665.062899999976,2,101,001,,4,1663.254899999976,,2025-04-30_21h18.33.942,1668.110199999988,m,,Time,238.09523809622803,1,0.7,SDMT1,1668.110099999994,1666.066799999982,,048844,2,Win32,,,2023.2.3,,19,,1664.258899999976,,1669.1085999999939,134,0.8,1020.5,1663.254799999982,048844,1666.066799999982,1665.062799999982,1666.566799999982,,001,1666.566799999982,27,2025-04-30_21h14.19.501,,,1665.566899999976,,26
﻿Serial_Dependence_U,,1672.221599999994,1671.7165999999938,2,61,001,,3,1669.109099999994,,2025-04-30_21h18.33.942,1675.164299999982,m,,Time,238.09523809622803,1,0.3,SDMT1,1675.1641999999879,1672.720399999976,,048844,2,Win32,,,2023.2.3,,19,,1670.114599999994,,1676.162599999994,135,1.6,1543.4000000059605,1669.109,048844,1672.720399999976,1671.7165999999938,1673.220799999982,,001,1673.220699999988,26,2025-04-30_21h14.19.501,,,1672.2214999999999,,27
﻿Serial_Dependence_U,,1679.175,1678.6709999999998,2,246,001,,2,1676.163199999988,,2025-04-30_21h18.33.942,1681.860799999982,m,,Time,238.09523809622803,1,0.3,SDMT1,1681.860699999988,1679.674399999976,,048844,2,Win32,,,2023.2.3,,19,,1677.168799999982,,1682.857699999988,136,1.5,1180,1676.1629999999998,048844,1679.6744999999999,1678.670899999976,1680.174799999982,,001,1680.174799999982,43,2025-04-30_21h14.19.501,,,1679.174899999976,,28
﻿Serial_Dependence_U,,1685.466699999988,1684.962199999988,2,23,001,,3,1682.858199999988,,2025-04-30_21h18.33.942,1687.8595999999939,m,,Time,238.09523809622803,1,0.7,SDMT1,1687.8594999999998,1685.9676999999879,,048844,2,Win32,,,2023.2.3,,19,,1683.857799999982,,1688.857899999976,137,1.1,1095.4000000059605,1682.857899999976,048844,1685.967799999982,1684.962199999988,1686.4676999999879,,001,1686.4676999999879,30,2025-04-30_21h14.19.501,,,1685.4665999999938,,29
﻿Serial_Dependence_U,,1691.5678999999761,1691.061899999976,2,83,001,,4,1688.858199999988,,2025-04-30_21h18.33.942,1694.449599999994,m,,Time,238.09523809622803,1,0.3,SDMT1,1694.449399999976,1692.065799999982,,048844,2,Win32,,,2023.2.3,,19,,1689.859699999988,,1695.451799999982,138,1.2,1293.7999999821186,1688.858099999994,048844,1692.065799999982,1691.061899999976,1692.5659999999998,,001,1692.5659999999998,22,2025-04-30_21h14.19.501,,,1691.5678999999761,,30
