Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,893.8997,3,893.8998,,,,896.6086,897.105,896.1056,896.6083,894.8997,207,896.1055,897.105,897.602,897.602,899.3844,1450.3,899.3847,4,900.3836,3,25,115,27,1,1.2,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,900.3842,3,900.3843,,,,903.0929,903.5893,902.5899,903.0928,901.3839,205,902.5896,903.5893,904.0863,904.0863,905.6562,1068.2,905.6564,2,906.6557,3,26,116,2,1,1.2,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,906.6562,3,906.6564,,,,908.9651,909.4616,908.4621,908.965,907.6561,336,908.462,909.4616,909.9584,909.9584,911.0435,783.3,911.0438,3,912.0431,3,27,117,10,1,0.8,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,912.0436,3,912.0438,,,,915.1524,915.6489,914.6494,915.1522,913.0435,55,914.6493,915.649,916.1458,916.1459,917.8852,1343,917.8856,2,918.8851,3,28,118,4,1,1.6,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,918.8856,3,918.8858,,,,921.1942,921.6908,920.6914,921.1941,919.8854,151,920.6912,921.6908,922.1877,922.1877,924.1695,1471.8,924.1697,5,925.1693,3,29,119,15,1,0.8,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,925.1698,4,929.2904,s,4.1092,,931.9992,932.4958,931.4963,931.999,930.2905,113,931.4963,932.4958,932.9927,932.9927,934.4049,1114.2,934.4051,2,935.4046,4,0,120,7,1,1.2,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,935.4053,4,935.407,,,,938.1202,938.6165,937.6169,938.1199,936.4127,249,937.6168,938.6166,939.1134,939.1134,940.271,1145,940.2714,3,941.271,4,1,121,2,1,1.2,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,941.2714,4,941.2716,,,,943.78,944.2767,943.2772,943.7799,942.2712,270,943.277,944.2767,944.7735,944.7736,946.0077,866.2,946.0078,2,947.0036,4,2,122,26,1,1,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,947.004,4,947.0043,,,,949.5131,950.0094,949.0103,949.5129,948.0041,272,949.0103,950.0095,950.5064,950.5064,951.9225,774.9,951.9227,2,952.9183,4,3,123,6,1,1,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,952.9188,4,952.919,,,,955.6276,956.124,955.1249,955.6275,953.9188,278,955.1246,956.1241,956.621,956.621,957.8755,897.5,957.8758,2,958.8753,4,4,124,12,1,1.2,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,958.8758,4,958.876,,,,961.9847,962.4811,961.4816,961.9845,959.8764,354,961.4814,962.4811,962.978,962.9781,964.3721,1051.8,964.3724,1,965.372,4,5,125,19,1,1.6,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,965.3723,4,965.3725,,,,967.8812,968.3776,967.378,967.881,966.3721,36,967.3779,968.3776,968.8744,968.8744,970.7533,1066.7,970.7536,4,971.753,4,6,126,16,1,1,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,971.7536,4,971.7538,,,,974.6624,975.1587,974.1592,974.6622,972.7535,148,974.1591,975.1588,975.6558,975.6558,977.4523,1531.9,977.4524,4,978.4494,4,7,127,18,1,1.4,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,978.4499,4,978.4502,,,,980.7527,981.2492,980.2498,980.7524,979.4473,275,980.2496,981.2492,981.7461,981.7461,983.4775,1465.4,983.4778,5,984.4791,4,8,128,20,1,0.8,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,984.4795,4,984.4799,,,,987.3885,987.8849,986.8856,987.3884,985.4796,94,986.8854,987.8849,988.3818,988.3818,991.0363,1339.6,991.0367,3,992.036,4,9,129,23,1,1.4,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,992.0364,4,992.0366,,,,995.1453,995.6418,994.6424,995.1452,993.0364,27,994.6422,995.6418,996.1387,996.1387,998.1429,1350.4,998.1431,2,999.1445,4,10,130,29,1,1.6,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,999.1449,4,999.1451,,,,1001.6539,1002.1503,1001.1509,1001.6537,1000.145,335,1001.1506,1002.1503,1002.6474,1002.6474,1004.2655,1260.7,1004.2658,4,1005.2653,4,11,131,21,1,1,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1005.2658,4,1005.2659,,,,1008.1747,1008.6709,1007.6713,1008.1744,1006.2657,262,1007.6712,1008.671,1009.1679,1009.1679,1009.259,11.7,1009.2593,1,1010.2588,4,12,132,28,1,1.4,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1010.2592,4,1010.2594,,,,1013.368,1013.8644,1012.8649,1013.3679,1011.2591,275,1012.8648,1013.8644,1014.3614,1014.3614,1015.9493,1300.5,1015.9496,2,1016.9492,4,13,133,9,1,1.6,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1016.9497,4,1016.9498,,,,1019.8582,1020.3548,1019.3531,1019.8581,1017.9495,38,1019.353,1020.3549,1020.8517,1020.8517,1022.3124,1196.1,1022.3127,2,1023.3121,4,14,134,13,1,1.4,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1023.3128,4,1023.313,,,,1026.2249,1026.7239,1025.7186,1026.2246,1024.3126,35,1025.7185,1026.7239,1027.2209,1027.2209,1028.7402,1266.4,1028.7404,2,1029.7419,4,15,135,8,1,1.4,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1029.7424,4,1029.7425,,,,1032.2552,1032.7538,1031.7483,1032.255,1030.7422,75,1031.748,1032.7539,1033.2507,1033.2507,1034.5576,1023.2,1034.5579,3,1035.5534,4,16,136,1,1,1,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1035.5539,4,1035.5542,,,,1037.8628,1038.3594,1037.3598,1037.8627,1036.5539,325,1037.3596,1038.3594,1038.8563,1038.8564,1039.8685,724.7,1039.8688,2,1040.8682,4,17,137,15,1,0.8,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1040.8685,4,1040.8687,,,,1043.5781,1044.0741,1043.0747,1043.5779,1041.8686,10,1043.0745,1044.0741,1044.5709,1044.5711,1046.3165,1502.7,1046.3168,4,1047.3161,4,18,138,17,1,1.2,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1047.3166,4,1047.3168,,,,1049.8268,1050.328,1049.3225,1049.8266,1048.3166,264,1049.3223,1050.3281,1050.8249,1050.8249,1051.9462,834.6,1051.9465,2,1052.9461,4,19,139,11,1,1,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1052.9466,4,1052.9467,,,,1055.8552,1056.3517,1055.3523,1055.855,1053.9465,143,1055.3521,1056.3517,1056.8486,1056.8486,1058.4062,1092.4,1058.4065,2,1059.406,4,20,140,3,1,1.4,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1059.4066,4,1059.4067,,,,1061.7185,1062.2178,1061.2123,1061.7183,1060.4065,72,1061.2121,1062.2179,1062.7147,1062.7148,1064.3547,1076.6,1064.355,5,1065.3509,4,21,141,10,1,0.8,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1065.3514,4,1065.3515,,,,1067.6603,1068.1567,1067.1572,1067.6602,1066.3512,106,1067.1571,1068.1568,1068.6536,1068.6537,1069.8396,823.9,1069.8398,3,1070.8415,4,22,142,0,1,0.8,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1070.8421,4,1070.8422,,,,1073.5508,1074.0471,1073.0478,1073.5506,1071.8417,282,1073.0475,1074.0471,1074.5441,1074.5442,1076.1264,929.4,1076.1266,2,1077.1257,4,23,143,22,1,1.2,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1077.1262,4,1077.1263,,,,1079.435,1079.9314,1078.9297,1079.4349,1078.1262,176,1078.9296,1079.9315,1080.4284,1080.4284,1082.1351,999.5,1082.1354,4,1083.1313,4,24,144,25,1,0.8,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1083.132,4,1083.1321,,,,1086.2344,1086.7308,1085.7329,1086.2342,1084.1317,47,1085.7327,1086.7309,1087.2278,1087.2278,1088.6642,1103.4,1088.6644,1,1089.6641,4,25,145,4,1,1.6,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1089.6645,4,1089.6647,,,,1091.9711,1092.467,1091.4681,1091.9709,1090.6644,209,1091.468,1092.4671,1092.9639,1092.9639,1094.5343,1235.4,1094.5346,5,1095.5301,4,26,146,5,1,0.8,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1095.5306,4,1095.5309,,,,1098.2393,1098.7358,1097.7365,1098.2392,1096.5338,205,1097.7363,1098.7359,1099.233,1099.233,1100.7903,896.3,1100.7906,2,1101.7902,4,27,147,27,1,1.2,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1101.7907,4,1101.791,,,,1104.8999,1105.396,1104.3966,1104.8996,1102.7906,104,1104.3964,1105.396,1105.893,1105.893,1107.2808,817.7,1107.2812,1,1108.2806,4,28,148,14,1,1.6,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1108.2811,4,1108.2812,,,,1111.3899,1111.8864,1110.887,1111.3897,1109.2811,345,1110.8868,1111.8864,1112.3832,1112.3832,1113.9958,1274.3,1113.996,2,1114.9952,4,29,149,24,1,1.6,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1114.9956,5,1117.1103,s,2.103,,1120.2193,1120.7158,1119.7163,1120.2191,1118.1104,316,1119.7162,1120.7158,1121.2127,1121.2127,1122.8282,1264.4,1122.8284,2,1123.8248,5,0,150,14,1,1.6,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1123.8252,5,1123.8262,,,,1126.5401,1127.0365,1126.0369,1126.5399,1124.8343,309,1126.0368,1127.0365,1127.5333,1127.5334,1133.3815,1118.8,1133.3819,2,1134.3814,5,1,151,12,1,1.2,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1134.3819,5,1134.382,,,,1137.2904,1137.787,1136.7877,1137.2903,1135.3817,78,1136.7874,1137.787,1138.284,1138.284,1140.16,1373.5,1140.1602,3,1141.1564,5,2,152,8,1,1.4,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1141.1569,5,1141.1571,,,,1143.6718,1144.1683,1143.1664,1143.6716,1142.1569,74,1143.1663,1144.1683,1144.6652,1144.6653,1146.944,1231.3,1146.9444,4,1147.9438,5,3,153,6,1,1,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1147.9442,5,1147.9444,,,,1151.0532,1151.5495,1150.5502,1151.053,1148.9442,332,1150.55,1151.5496,1152.0465,1152.0465,1154.0687,1641.9,1154.0689,3,1155.0705,5,4,154,19,1,1.6,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1155.0708,5,1155.0709,,,,1157.7798,1158.2762,1157.2768,1157.7796,1156.0708,321,1157.2766,1158.2762,1158.7732,1158.7732,1160.658,1483.3,1160.6583,4,1161.6578,5,5,155,22,1,1.2,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1161.6583,5,1161.6586,,,,1164.1673,1164.6636,1163.6641,1164.1672,1162.6582,94,1163.6639,1164.6636,1165.1605,1165.1606,1166.7364,1217.6,1166.7366,4,1167.736,5,6,156,1,1,1,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1167.7366,5,1167.7367,,,,1170.8453,1171.3418,1170.3424,1170.8451,1168.7365,95,1170.3422,1171.3418,1171.8388,1171.8388,1173.6145,1393.7,1173.6149,2,1174.6142,5,7,157,4,1,1.6,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1174.6147,5,1174.6148,,,,1177.1235,1177.62,1176.6203,1177.1233,1175.6146,43,1176.6202,1177.62,1178.1169,1178.1169,1179.8721,1320.9,1179.8724,5,1180.8683,5,8,158,26,1,1,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1180.8687,5,1180.8689,,,,1183.5775,1184.0739,1183.0744,1183.5773,1181.8685,275,1183.0742,1184.0739,1184.5709,1184.5709,1186.1224,1148.8,1186.1227,3,1187.1221,5,9,159,2,1,1.2,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1187.1226,5,1187.1229,,,,1190.0317,1190.5279,1189.5284,1190.0314,1188.1225,200,1189.5283,1190.5279,1191.0249,1191.0249,1193.3701,1249,1193.3704,2,1194.3701,5,10,160,13,1,1.4,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1194.3703,5,1194.3705,,,,1196.6795,1197.1757,1196.1764,1196.6793,1195.3703,344,1196.1763,1197.1758,1197.6727,1197.6727,1199.3333,913.5,1199.3336,4,1200.3303,5,11,161,25,1,0.8,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1200.3307,5,1200.3309,,,,1203.0424,1203.5389,1202.5395,1203.0423,1201.3335,296,1202.5393,1203.5389,1204.0359,1204.0361,1205.4579,1102.2,1205.4581,2,1206.4539,5,12,162,7,1,1.2,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1206.4543,5,1206.4545,,,,1208.7633,1209.2597,1208.2602,1208.7631,1207.4543,138,1208.26,1209.2597,1209.7566,1209.7567,1211.0537,922.6,1211.0539,4,1212.0533,5,13,163,5,1,0.8,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1212.0537,5,1212.0539,,,,1215.1628,1215.6591,1214.6566,1215.1626,1213.0542,230,1214.6564,1215.6591,1216.156,1216.156,1217.8927,1181,1217.893,2,1218.8893,5,14,164,9,1,1.6,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1218.8899,5,1218.8901,,,,1221.7985,1222.2948,1221.2954,1221.7983,1219.8895,43,1221.2952,1222.2948,1222.7918,1222.7918,1224.3891,1271.9,1224.3893,2,1225.3855,5,15,165,3,1,1.4,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1225.386,5,1225.3861,,,,1227.6949,1228.1913,1227.189,1227.6948,1226.3861,231,1227.1888,1228.1913,1228.6882,1228.6883,1230.0066,864,1230.0068,4,1231.0034,5,16,166,20,1,0.8,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1231.0039,5,1231.004,,,,1233.3128,1233.809,1232.8095,1233.3125,1232.0036,115,1232.8093,1233.809,1234.306,1234.306,1235.8296,1184.9,1235.8298,5,1236.8271,5,17,167,15,1,0.8,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1236.8276,5,1236.8278,,,,1239.7361,1240.2327,1239.2332,1239.7359,1237.8307,125,1239.233,1240.2327,1240.7296,1240.7297,1242.7114,1506.2,1242.7116,4,1243.7113,5,18,168,23,1,1.4,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1243.7117,5,1243.7119,,,,1246.6205,1247.1171,1246.1177,1246.6204,1244.7118,84,1246.1175,1247.1171,1247.6139,1247.614,1249.5534,1605.5,1249.5537,4,1250.5531,5,19,169,28,1,1.4,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1250.5537,5,1250.5539,,,,1253.2626,1253.7589,1252.7595,1253.2624,1251.5534,346,1252.7592,1253.7589,1254.2558,1254.2559,1255.9771,1399.5,1255.9773,4,1256.9767,5,20,170,17,1,1.2,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1256.9773,5,1256.9774,,,,1259.4861,1259.9825,1258.9831,1259.4859,1257.9771,238,1258.9829,1259.9826,1260.4796,1260.4796,1260.5179,10.2,1260.5182,1,1261.5157,5,21,171,16,1,1,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1261.5161,5,1261.5163,,,,1263.8251,1264.3215,1263.3222,1263.8248,1262.5161,316,1263.322,1264.3215,1264.8184,1264.8185,1270.8247,9999,1270.8251,0,1271.8239,5,22,172,0,1,0.8,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,1271.8246,5,1271.8248,,,,1274.5366,1275.0357,1274.0302,1274.5364,1272.8243,324,1274.0301,1275.0357,1275.5352,1275.5352,1276.9084,1074.7,1276.9087,2,1277.9082,5,23,173,27,1,1.2,0.7,Time
