Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,744.2135,1,744.2135,,,,746.9187,747.4189,746.416,746.9185,745.2141,162,746.4159,747.4189,747.9166,747.9166,749.2959,1133.2,749.296,2,750.2937,1,28,58,7,1,1.2,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,750.2938,1,750.294,,,,753.1954,753.6943,752.6948,753.1952,751.2935,154,752.6948,753.6943,754.1897,754.1897,755.8905,1421.3,755.8907,3,756.8905,1,29,59,23,1,1.4,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,756.8908,2,758.7103,s,1.8139,,761.8098,762.308,761.3091,761.8098,759.7084,140,761.3091,762.308,762.8069,762.8069,764.8261,1663.4,764.8262,3,765.8242,2,0,60,9,1,1.6,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,765.8244,2,765.825,,,,768.3325,768.8311,767.8318,768.3325,766.8293,188,767.8317,768.8311,769.3315,769.3315,770.6623,1079.8,770.6624,4,771.6607,2,1,61,6,1,1,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,771.6609,2,771.6611,,,,774.3658,774.8644,773.8652,774.3658,772.6643,290,773.8652,774.8644,775.3627,775.3627,776.568,1089.3,776.568,2,777.5658,2,2,62,17,1,1.2,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,777.5659,2,777.5661,,,,780.0726,780.5716,779.5707,780.0725,778.5674,314,779.5707,780.5716,781.073,781.073,782.6248,1303.2,782.6248,5,783.6204,2,3,63,21,1,1,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,783.6207,2,783.6207,,,,785.9238,786.4232,785.4228,785.9237,784.6215,201,785.4227,786.4233,786.922,786.922,787.5951,601.9,787.5952,2,788.5963,2,4,64,15,1,0.8,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,788.5965,2,788.5965,,,,790.8987,791.3963,790.3981,790.8986,789.5974,44,790.3981,791.3963,791.8952,791.8952,792.8251,706.9,792.8253,2,793.8235,2,5,65,25,1,0.8,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,793.8238,2,793.8239,,,,796.7283,797.2293,796.2244,796.7283,794.823,156,796.2243,797.2294,797.7298,797.7298,799.4151,1354.7,799.4152,3,800.4134,2,6,66,3,1,1.4,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,800.4136,2,800.4137,,,,802.7184,803.2185,802.2154,802.7183,801.4145,142,802.2153,803.2185,803.7163,803.7163,805.0415,1007.7,805.0416,4,806.0419,2,7,67,0,1,0.8,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,806.0422,2,806.0423,,,,808.7463,809.2473,808.2443,808.7463,807.0432,270,808.2442,809.2473,809.7469,809.747,811.0719,1000.6,811.072,2,812.0734,2,8,68,27,1,1.2,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,812.0737,2,812.0737,,,,815.1834,815.682,814.6775,815.1833,813.0761,316,814.6774,815.682,816.1824,816.1824,818.058,1463.5,818.058,2,819.0579,2,9,69,29,1,1.6,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,819.0581,2,819.0581,,,,821.3626,821.8615,820.8606,821.3625,820.0599,141,820.8605,821.8615,822.3622,822.3623,823.53,875.9,823.5301,4,824.5309,2,10,70,20,1,0.8,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,824.5312,2,824.5313,,,,827.4399,827.9382,826.9373,827.4398,825.5342,256,826.9373,827.9382,828.4359,828.4359,830.1529,1409.2,830.1531,3,831.1515,2,11,71,13,1,1.4,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,831.1517,2,831.1518,,,,833.8565,834.3573,833.3561,833.8564,832.1525,60,833.356,834.3573,834.8573,834.8574,836.6341,1463.5,836.6342,4,837.635,2,12,72,22,1,1.2,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,837.6353,2,837.6355,,,,840.7411,841.24,840.2377,840.7411,838.6362,181,840.2376,841.24,841.739,841.739,843.4245,1402.5,843.4245,2,844.4252,2,13,73,24,1,1.6,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,844.4254,2,844.4256,,,,847.3295,847.8297,846.8276,847.3294,845.4265,86,846.8276,847.8297,848.3286,848.3287,850.0849,1475.8,850.085,4,851.083,2,14,74,18,1,1.4,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,851.0831,2,851.0832,,,,853.7802,854.2805,853.2798,853.7802,852.0783,281,853.2797,854.2805,854.7782,854.7782,856.3699,1325.8,856.3701,4,857.37,2,15,75,12,1,1.2,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,857.3702,2,857.3703,,,,860.0697,860.5697,859.5689,860.0696,858.3678,231,859.5688,860.5697,861.0702,861.0703,862.5258,1254.7,862.5259,3,863.5239,2,16,76,2,1,1.2,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,863.5241,2,863.5242,,,,866.6302,867.1303,866.1297,866.6301,864.5254,196,866.1296,867.1303,867.6282,867.6282,869.2656,1398,869.2657,2,870.2641,2,17,77,4,1,1.6,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,870.2644,2,870.2644,,,,872.5741,873.0736,872.0687,872.574,871.2681,355,872.0687,873.0737,873.5717,873.5717,874.5335,728,874.5336,2,875.5312,2,18,78,5,1,0.8,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,875.5315,2,875.5315,,,,878.039,878.541,877.5366,878.0388,876.533,289,877.5365,878.5411,879.0417,879.0418,880.4473,1178,880.4474,4,881.4482,2,19,79,26,1,1,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,881.4484,2,881.4485,,,,884.5517,885.049,884.0492,884.5516,882.4476,110,884.0491,885.049,885.5482,885.5482,887.129,1349.5,887.1292,2,888.1273,2,20,80,14,1,1.6,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,888.1275,2,888.1277,,,,891.0287,891.529,890.5282,891.0287,889.1269,228,890.5281,891.529,892.0295,892.0295,893.5476,1424.6,893.5478,3,894.5486,2,21,81,23,1,1.4,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,894.5489,2,894.549,,,,897.6568,898.1587,897.1553,897.6568,895.5513,35,897.1553,898.1587,898.6568,898.6568,900.4542,1560.7,900.4543,3,901.4579,2,22,82,19,1,1.6,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,901.4581,2,901.4582,,,,904.1665,904.6667,903.6617,904.1664,902.4606,254,903.6617,904.6667,905.1669,905.1669,906.9357,1530.7,906.9358,4,907.9365,2,23,83,7,1,1.2,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,907.9367,2,907.9369,,,,910.4433,910.9409,909.9428,910.4433,908.9414,26,909.9427,910.9409,911.4384,911.4384,912.6786,1016.4,912.6788,3,913.6796,2,24,84,1,1,1,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,913.6797,2,913.6798,,,,916.1864,916.6839,915.6832,916.1862,914.6806,13,915.6831,916.6839,917.1828,917.1828,918.4799,1106.4,918.4799,4,919.4784,2,25,85,11,1,1,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,919.4787,2,919.4788,,,,921.9834,922.4811,921.4829,921.9833,920.482,308,921.4828,922.4811,922.9814,922.9814,924.4129,1205.6,924.413,4,925.4117,2,26,86,16,1,1,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,925.412,2,925.4121,,,,927.7142,928.2145,927.2137,927.7141,926.411,77,927.2136,928.2145,928.7149,928.7149,929.9328,1037.8,929.933,4,930.9312,2,27,87,10,1,0.8,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,930.9314,2,930.9315,,,,933.8347,934.3329,933.3321,933.8347,931.9305,21,933.3321,934.3329,934.8334,934.8334,936.4684,1431.9,936.4685,3,937.4689,2,28,88,28,1,1.4,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,937.4692,2,937.4693,,,,940.3721,940.8698,939.8715,940.372,938.4703,120,939.8715,940.8698,941.3688,941.3688,942.8433,1343.5,942.8434,3,943.8452,2,29,89,8,1,1.4,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,943.8455,3,945.6663,s,1.8141,,948.1687,948.6692,947.6666,948.1687,946.6656,194,947.6664,948.6693,949.169,949.1691,950.5921,1209.4,950.5921,4,951.5925,3,0,90,26,1,1,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,951.5928,3,951.5935,,,,954.1022,954.5997,953.5993,954.1021,952.5971,104,953.5993,954.5997,955.096,955.0961,956.3525,1000.2,956.3526,3,957.3507,3,1,91,11,1,1,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,957.3509,3,957.351,,,,959.6615,960.1577,959.157,959.6614,958.353,183,959.157,960.1577,960.6573,960.6573,961.6674,689.3,961.6675,2,962.6655,3,2,92,25,1,0.8,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,962.6657,3,962.6657,,,,965.7732,966.2732,965.271,965.7731,963.6672,8,965.271,966.2733,966.7744,966.7745,968.6244,1572.3,968.6245,3,969.6235,3,3,93,14,1,1.6,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,969.6237,3,969.6239,,,,972.5325,973.0301,972.032,972.5324,970.6307,108,972.0319,973.0301,973.5302,973.5303,975.0805,1360.9,975.0805,3,976.0813,3,4,94,13,1,1.4,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,976.0815,3,976.0816,,,,978.5839,979.0841,978.0836,978.5838,977.0825,266,978.0834,979.0842,979.5824,979.5824,980.8411,1116.6,980.8412,4,981.841,3,5,95,1,1,1,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,981.8413,3,981.8413,,,,984.548,985.0457,984.0477,984.548,982.8457,194,984.0477,985.0457,985.5435,985.5436,986.8129,1171.4,986.8129,3,987.8108,3,6,96,12,1,1.2,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,987.8111,3,987.8111,,,,990.917,991.4143,990.4164,990.9168,988.8121,322,990.4164,991.4143,991.9148,991.9148,993.4834,1321.9,993.4835,2,994.481,3,7,97,4,1,1.6,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,994.4812,3,994.4813,,,,996.7849,997.2854,996.2846,996.7847,995.4834,203,996.2846,997.2854,997.7832,997.7832,998.8783,826.7,998.8785,3,999.8773,3,8,98,5,1,0.8,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,999.8776,3,999.8778,,,,1002.5796,1003.0777,1002.0775,1002.5795,1000.8763,120,1002.0774,1003.0777,1003.5777,1003.5777,1004.8636,1232.4,1004.8637,3,1005.8617,3,9,99,7,1,1.2,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1005.862,3,1005.862,,,,1008.5632,1009.0631,1008.0627,1008.5631,1006.8614,1,1008.0626,1009.0631,1009.5611,1009.5611,1010.8592,1191.7,1010.8593,3,1011.8575,3,10,100,17,1,1.2,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1011.8578,3,1011.8579,,,,1014.1617,1014.6617,1013.6584,1014.1617,1012.8567,279,1013.6583,1014.6618,1015.1607,1015.1608,1016.2202,795.6,1016.2202,3,1017.2171,3,11,101,15,1,0.8,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1017.2174,3,1017.2175,,,,1019.7239,1020.2242,1019.2194,1019.7239,1018.2183,153,1019.2193,1020.2243,1020.7246,1020.7246,1021.8966,1037.8,1021.8966,3,1022.8974,3,12,102,16,1,1,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1022.8976,3,1022.8976,,,,1025.8006,1026.298,1025.2959,1025.8006,1023.8944,206,1025.2959,1026.298,1026.7983,1026.7984,1028.1152,1048.1,1028.1153,2,1029.1129,3,13,103,8,1,1.4,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1029.1131,3,1029.1132,,,,1032.2194,1032.7166,1031.7162,1032.2192,1030.1145,92,1031.7161,1032.7166,1033.216,1033.216,1034.7942,1305.3,1034.7944,2,1035.7947,3,14,104,29,1,1.6,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1035.795,3,1035.795,,,,1038.5002,1039.0004,1037.9997,1038.5001,1036.7988,241,1037.9996,1039.0004,1039.5009,1039.5009,1041.0694,1292.1,1041.0696,4,1042.0673,3,15,105,27,1,1.2,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1042.0675,3,1042.0676,,,,1044.3686,1044.8662,1043.8678,1044.3684,1043.0673,289,1043.8678,1044.8662,1045.3652,1045.3652,1046.0991,655.2,1046.0991,2,1047.0971,3,16,106,0,1,0.8,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1047.0974,3,1047.0974,,,,1049.8021,1050.303,1049.2995,1049.8021,1048.0984,292,1049.2995,1050.3031,1050.8049,1050.805,1052.0005,1117.8,1052.0006,2,1053.0009,3,17,107,22,1,1.2,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1053.0011,3,1053.0011,,,,1055.5094,1056.011,1055.008,1055.5094,1054.0066,78,1055.0079,1056.011,1056.5107,1056.5107,1057.75,1059.4,1057.7501,4,1058.7489,3,18,108,21,1,1,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1058.7491,3,1058.7492,,,,1061.6534,1062.1522,1061.153,1061.6534,1059.7501,206,1061.153,1062.1522,1062.6524,1062.6524,1063.9955,1242.3,1063.9956,2,1064.9935,3,19,109,28,1,1.4,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1064.9937,3,1064.9938,,,,1067.9037,1068.4014,1067.4006,1067.9036,1065.9975,130,1067.4006,1068.4014,1068.9004,1068.9004,1070.2351,1160.2,1070.2352,2,1071.2332,3,20,110,23,1,1.4,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1071.2334,3,1071.2335,,,,1074.339,1074.8378,1073.8384,1074.3389,1072.2369,190,1073.8384,1074.8378,1075.3355,1075.3355,1076.3491,1006.5,1076.3492,1,1077.3461,3,21,111,24,1,1.6,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1077.3463,3,1077.3465,,,,1079.6482,1080.1485,1079.1477,1079.6482,1078.347,71,1079.1477,1080.1485,1080.6463,1080.6463,1081.7629,872.8,1081.763,4,1082.7636,3,22,112,10,1,0.8,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1082.7638,3,1082.7638,,,,1085.8668,1086.3643,1085.3663,1085.8668,1083.7647,31,1085.3662,1086.3643,1086.8649,1086.8649,1088.361,1277.7,1088.3611,2,1089.3601,3,23,113,9,1,1.6,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1089.3603,3,1089.3604,,,,1091.664,1092.1616,1091.1611,1091.6639,1090.3588,147,1091.161,1092.1617,1092.6606,1092.6606,1093.708,794.2,1093.708,3,1094.7087,3,24,114,20,1,0.8,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1094.7089,3,1094.709,,,,1097.413,1097.9129,1096.911,1097.413,1095.7099,310,1096.9109,1097.9129,1098.4138,1098.4138,1099.478,951.2,1099.4781,2,1100.4768,3,25,115,2,1,1.2,0.3,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1100.477,3,1100.4771,,,,1102.9791,1103.4769,1102.4786,1102.9791,1101.4753,332,1102.4785,1103.4769,1103.9759,1103.976,1105.1247,896.6,1105.1248,2,1106.1226,3,26,116,6,1,1,0.7,Time
,,182072,001,,,2025-05-19_19h59.07.529,Serial_Dependence_U,2023.2.3,Win32,238.0952381,6776816f12ad2c97726dd2ab,68224bc8a476e0f1ff0bf7fa,682b7e5e68da843fe2e2d427,,,,,,,,,,,,1106.1228,3,1106.1229,,,,1109.2312,1109.7315,1108.7288,1109.2311,1107.1248,193,1108.7287,1109.7315,1110.2289,1110.2289,1111.7138,1334.2,1111.7139,2,1112.7133,3,27,117,19,1,1.6,0.7,Time
